epoch,episode_id,success,return,length,timestamp
120,3,0.0,-50.0,50,2025-06-06 16:46:52
120,4,0.0,-50.0,50,2025-06-06 16:46:52
120,5,0.0,-50.0,50,2025-06-06 16:46:52
120,6,0.0,-50.0,50,2025-06-06 16:46:52
120,7,0.0,-50.0,50,2025-06-06 16:46:52
120,8,0.0,-50.0,50,2025-06-06 16:46:52
120,9,0.0,-50.0,50,2025-06-06 16:46:52
120,10,0.0,-50.0,50,2025-06-06 16:46:52
120,11,0.0,-50.0,50,2025-06-06 16:46:52
120,12,0.0,-50.0,50,2025-06-06 16:46:52
120,13,0.0,-50.0,50,2025-06-06 16:46:52
120,14,0.0,-50.0,50,2025-06-06 16:46:52
120,15,0.0,-50.0,50,2025-06-06 16:46:52
120,16,0.0,-50.0,50,2025-06-06 16:46:52
120,17,0.0,-50.0,50,2025-06-06 16:46:52
120,18,0.0,-50.0,50,2025-06-06 16:46:52
120,19,0.0,-50.0,50,2025-06-06 16:46:52
120,20,0.0,-50.0,50,2025-06-06 16:46:52
130,1,0.0,-50.0,50,2025-06-06 17:22:05
130,2,0.0,-50.0,50,2025-06-06 17:22:05
130,3,0.0,-50.0,50,2025-06-06 17:22:05
130,4,0.0,-50.0,50,2025-06-06 17:22:05
130,5,0.0,-50.0,50,2025-06-06 17:22:05
130,6,0.0,-50.0,50,2025-06-06 17:22:05
130,7,0.0,-50.0,50,2025-06-06 17:22:05
130,8,0.0,-50.0,50,2025-06-06 17:22:05
130,9,0.0,-50.0,50,2025-06-06 17:22:05
130,10,0.0,-50.0,50,2025-06-06 17:22:05
130,11,0.0,-50.0,50,2025-06-06 17:22:05
130,12,0.0,-50.0,50,2025-06-06 17:22:05
130,13,0.0,-50.0,50,2025-06-06 17:22:05
130,14,0.0,-50.0,50,2025-06-06 17:22:05
130,15,0.0,-50.0,50,2025-06-06 17:22:05
130,16,0.0,-50.0,50,2025-06-06 17:22:05
130,17,0.0,-50.0,50,2025-06-06 17:22:05
130,18,0.0,-50.0,50,2025-06-06 17:22:05
130,19,0.0,-50.0,50,2025-06-06 17:22:05
130,20,0.0,-50.0,50,2025-06-06 17:22:05
140,1,0.0,-50.0,50,2025-06-06 17:52:54
